"Last crawled date","Author User Id","GPT Id","GPT Category","GPT Url","GPT Name","GPT Conversations","GPT Avg Stars","GPT Total Reviews","GPT Total Stars","GPT Description","GPT Creation Date","GPT Creation Datetime","GPT Update Date","GPT Update Datetime","GPT Logo Image URL","GPT Sharing Method","GPT Prompt Starter 1","GPT Prompt Starter 2","GPT Prompt Starter 3","GPT Prompt Starter 4","GPT Tags","GPT Capabilities Types","GPT Capabilities Actions Domains"
2024-03-19,user-NlJRO00v7korPchGZGnUl5xC,g-lggnPlxbS,,https://chat.openai.com/g/g-lggnPlxbS-lol-assistant,LOL Assistant,500,4.33,3,13,Your go-to guide for League of Legends,2023-11-13,2023-11-13T15:23:32.023400+00:00,2023-11-13,2023-11-13T17:14:26.126280+00:00,https://files.oaiusercontent.com/file-zn97kdrzCmn7XcMWCVPQVhKw?se=2123-10-20T16%3A27%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D5ce47777-921d-476d-aa91-8947ef812b4c.png&sig=QMs/wKqLmJg/bkO%2BA0XYZE7iPX%2B5/qq3wQ6/2%2BjOixg%3D,marketplace,How do I improve my mid lane gameplay?,What's the best build for Jinx right now?,Latest new memes,What are some tips for playing support?,"public,reportable",browser,
2024-03-19,user-bE3zD5cCUNeENL9tmDa2OmUX,g-W663235T1,,https://chat.openai.com/g/g-W663235T1-float-ui-gpt,Float UI GPT,500,5,1,5,Tailwind UI code generator,2023-11-10,2023-11-10T23:23:02.767962+00:00,2023-11-24,2023-11-24T19:09:58.541729+00:00,https://files.oaiusercontent.com/file-5PTSUdApTp5WVcAwtu6IIlHN?se=2123-10-17T23%3A59%3A36Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dfloatui.png&sig=mJpC5wD%2BWqAXstDj32sa1qI8st95JmH/AEmz3wSy%2BOw%3D,marketplace,Generate a Tailwind CSS button,Design a Tailwind CSS form,Create a Tailwind CSS alert box,Build a Tailwind CSS card,"public,reportable","browser,dalle,python",
2024-03-19,user-20yzzw5qlu2VJJlZnRVazuhA,g-52uWxdlFG,,https://chat.openai.com/g/g-52uWxdlFG-font-finder,Font Finder,500,2,1,2,I do my best to guess the font based on fonts I've been trained on!,2023-11-14,2023-11-14T17:44:56.581254+00:00,2023-11-14,2023-11-14T18:15:42.400371+00:00,https://files.oaiusercontent.com/file-nZE1TYd7VfU2V8uPQJQUzMO0?se=2123-10-21T18%3A15%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dbb8f9bd4-14ff-47d7-bd6f-9cd7cea04f20.png&sig=a3AVL8qTIwZGwtTb6Jz%2BuCucqIZMrE%2BhCuiYtxI/pzA%3D,marketplace,What font is used in this image?,Can you identify these fonts?,Tell me about the fonts in this picture.,What typeface is this?,"public,reportable","browser,dalle",
2024-03-19,user-m4CSy5IXtnm2BJqV2mH6jnSH,g-H19YVp9Vn,,https://chat.openai.com/g/g-H19YVp9Vn-legal-writing-innovator,Legal Writing Innovator,500,5,4,20,Your Forward-Thinking GPT Legal Research Tool.,2023-11-09,2023-11-09T08:07:35.580465+00:00,2023-11-18,2023-11-18T11:45:23.047986+00:00,https://files.oaiusercontent.com/file-mqMG2likaXCo4hwzG0M6vF6W?se=2123-10-18T14%3A07%3A56Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-10-13%252020.05.19%2520-%2520Photo%2520of%2520an%2520old%252C%2520leather-bound%2520law%2520book%2520lying%2520open%2520on%2520a%2520wooden%2520desk%252C%2520with%2520a%2520quill%2520and%2520inkwell%2520beside%2520it.%2520The%2520pages%2520of%2520the%2520book%2520contain%2520timeless%2520legal%2520.png&sig=75NBbQ7mLXUP%2B76NXaC7gkKWndFwCVOEeliy6XJ72As%3D,marketplace,How can I improve my legal thesis?,What are the latest trends in international law?,Can you help me interpret this statute?,How should I respond to reviewer comments?,"public,reportable","browser,dalle,python",
2024-03-19,user-oyJzN0Y9zhf0BEwxssGfERUj,g-oUocW2Ye2,other,https://chat.openai.com/g/g-oUocW2Ye2-webflow-wizard,Webflow Wizard,500,4.6,5,23,"Webflow Wizard is your go-to GPT tool for Webflow development, streamlining your workflow with in-depth knowledge at your fingertips.",2023-11-09,2023-11-09T21:26:31.470944+00:00,2024-03-05,2024-03-05T07:13:14.471710+00:00,https://files.oaiusercontent.com/file-oLbJEea3LaM6pRGjmITWsihm?se=2124-02-09T21%3A01%3A32Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dwflogo.webp&sig=yR%2BeUE1nnEwik/VtSt5YkF90V%2BVJPRxGvKC2zVJWqrA%3D,marketplace,Can you guide me through integrating custom JavaScript for an interactive component in Webflow?,I'm looking for best practices on structuring my Webflow project. Any tips?,How do I optimize my Webflow site for SEO purposes?,How to convert a Figma design into Webflow?,"public,reportable","browser,dalle,python",
2024-03-19,user-diyGcmie8xAfKbc8FtpsfIaw,g-CC6nbLh9i,writing,https://chat.openai.com/g/g-CC6nbLh9i-fan-yi-gpt,翻译 GPT,500,4.14,7,29,体验我们的 ChatGPT 翻译，这是一款复杂的工具，可提供跨多种语言的准确且上下文感知的翻译，无缝地弥合沟通差距。,2024-01-04,2024-01-04T07:43:43.527684+00:00,2024-02-29,2024-02-29T07:22:36.434654+00:00,https://files.oaiusercontent.com/file-qXKANH0s6yd92UHc5zBQxVYn?se=2123-12-11T07%3A44%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dc4281435-a8f4-46d0-9ac9-a632a93b73de.png&sig=gJQPodjF70ts2otaJoA4%2BEsXJQVG15PzEButfle5iN0%3D,marketplace,将以下内容从英语翻译成法语,将 [URL] 中的内容从英语翻译成日语,将文件从英语翻译成德语,将此 PDF 中的内容从英语翻译成意大利语,"public,reportable","browser,dalle",
2024-03-19,user-vgtn849uMB9tyiZZwCPKNzqy,g-NjkImr2wN,other,https://chat.openai.com/g/g-NjkImr2wN-gpt-chat-dansk,GPT Chat Dansk,500,4.67,9,42,"En GPT tilpasset dansk kultur og sprog, der undgår upassende indhold.",2023-12-27,2023-12-27T09:30:59.950900+00:00,2023-12-27,2023-12-27T09:32:45.508630+00:00,https://files.oaiusercontent.com/file-aqSBhs1UJN1GzdAC8T0EPTmK?se=2123-12-03T09%3A32%3A43Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DGPTOnline%2520-%2520AI%2520Chatbot%2520%25281%2529.png&sig=GOuG7jnOhd7JpoI4omEh9X3OeAyNY/TmQBn305Xhvhc%3D,marketplace,Hvordan oversætter jeg dette til dansk?,Kan du fortælle mig om dansk kultur?,Er dette grammatisk korrekt på dansk?,Hvad siger troværdige kilder om dette emne?,"public,reportable","browser,dalle",
2024-03-19,user-DvMABDiDx6VJ59G2FyT2WZoZ,g-iIpc95xWl,research,https://chat.openai.com/g/g-iIpc95xWl-thematic-analysis-assistant,Thematic Analysis Assistant,500,4.35,20,87,Thematic Analysis on Textual Documents,2023-12-20,2023-12-20T07:56:48.504706+00:00,2024-02-24,2024-02-24T19:24:56.509926+00:00,https://files.oaiusercontent.com/file-ejmJ3UsCJupdBPsntO7J8WfM?se=2123-11-28T14%3A53%3A10Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-12-20%252012.47.59%2520-%2520A%2520professional%2520desk%2520setting%2520with%2520various%2520documents%252C%2520a%2520laptop%2520open%2520on%2520a%2520speech%2520analysis%252C%2520a%2520cup%2520of%2520coffee%252C%2520and%2520a%2520pair%2520of%2520glasses.%2520The%2520ambiance%2520is%2520schola.png&sig=S/wmCkajZ0JRpPil9OY35wWI1Go8o9dtduvI1FjxNtQ%3D,marketplace,What can you do for me?,Help me to get started.,,,"public,reportable",browser,
2024-03-19,user-5ylg7pZzyVdMRFTMjCueprjH,g-0VZwWuTzR,,https://chat.openai.com/g/g-0VZwWuTzR-cyber-security-tutor,Cyber Security Tutor,500,4.5,6,27,"Quality Cyber Security Advice, Tricks, & Tips",2023-11-10,2023-11-10T18:55:54.861945+00:00,2024-02-20,2024-02-20T14:36:44.849246+00:00,https://files.oaiusercontent.com/file-86J5qCTKthzT39REuJmhUq0A?se=2123-10-17T19%3A04%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D21869efd-96d0-4d8b-8c9c-1fafd485ba97.png&sig=mBPaPRa9KntwthXxYAkckNXS5%2BqcJ%2BNHVZHntu5wZQI%3D,marketplace,How do I secure my email?,Tell me about safe passwords.,What's two-factor authentication?,Explain VPNs to me.,"public,reportable",,
2024-03-19,user-O4WLVlvVTGUq8uGFjOeP1EPb,g-QdyESXhOY,other,https://chat.openai.com/g/g-QdyESXhOY-gym-fitness-exercise-training-assistant,"Gym, Fitness, Exercise & Training Assistant",500,4.48,21,94,"Your PROFESSIONAL Gym, Fitness, Exercise & Training Assistant! Press the button below to begin!",2023-12-20,2023-12-20T01:03:29.724022+00:00,2024-01-09,2024-01-09T22:20:27.144863+00:00,https://files.oaiusercontent.com/file-m20LfloNahVTOrunKprFX6z3?se=2123-11-27T01%3A07%3A17Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-12-21%252011.06.54%2520-%2520A%2520simple%2520black%2520and%2520white%2520clip%2520art%2520of%2520a%2520single%2520dumbbell.%2520The%2520image%2520should%2520be%2520in%2520a%25201_1%2520ratio%252C%2520focusing%2520on%2520a%2520clear%252C%2520minimalist%2520design%2520with%2520basic%2520shapes%2520a.png&sig=yBlJRn79JX6SW1sX%2B/4Zujo0YkTXFeH%2B7NLs68AT3fA%3D,marketplace,Help me make a routine!,,,,"public,reportable","browser,python",
2024-03-19,user-Mhf4y8pgyCxCPyqSX9fNkLPV,g-2gSdMDDWe,other,https://chat.openai.com/g/g-2gSdMDDWe-graffiti-text,Graffiti Text,500,2.89,9,26,Converts text into wide-screen graffiti art.,2023-11-19,2023-11-19T05:04:18.696335+00:00,2023-12-21,2023-12-21T13:01:52.798481+00:00,https://files.oaiusercontent.com/file-FHOHRtC9RUuCROM2r384A5Jd?se=2123-10-26T05%3A26%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D0d88a624-c23e-4860-9fe6-277689aded99.png&sig=HBHX1NeQhXTgi8hHC52KY03GRFBp3HT81VdwX5vnJP4%3D,marketplace,Create wide-screen graffiti for 'Freedom',Design landscape graffiti with 'Hope',Generate wide graffiti art for 'Unity',Wide graffiti rendering of 'Dream',"public,reportable","browser,dalle,python",
2024-03-19,user-sIKudqqeGSMUiqnWThoaAold,g-q3e7LVxYS,other,https://chat.openai.com/g/g-q3e7LVxYS-tailwindcss-gpt,TailwindCSS GPT,500,4.45,11,49,"Converts wireframes into Tailwind CSS HTML code, focusing on frontend design to get speed and v0 quick.",2023-11-13,2023-11-13T23:21:17.876001+00:00,2024-01-04,2024-01-04T22:23:42.956148+00:00,https://files.oaiusercontent.com/file-spdTObit4p1TWYyh2vvCL4Tt?se=2123-10-20T23%3A29%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D1d3940c3-ccc0-4ebc-8e86-54e6d17432ca.png&sig=I0WEnHx/16JdLQ/yEvbfYk8koIs5VMA1UP%2B%2BzsxxeVo%3D,marketplace,Get this high-fidelity wireframe and return  a single html file that uses tailwind to create the website.,Get this low-fidelity wireframe and return  a single html file that uses tailwind to create the website.,,,"public,reportable","browser,dalle,python",
2024-03-19,user-MrDVasv8bhdZLS8YQ3CZMcRS,g-6htIfOnSn,,https://chat.openai.com/g/g-6htIfOnSn-webbrowser,Webbrowser,500,3.29,7,23,Expert in web browsing and online info retrieval.,2023-12-14,2023-12-14T05:50:28.230028+00:00,2023-12-14,2023-12-14T06:04:01.848050+00:00,https://files.oaiusercontent.com/file-nD3wbBB0cmMQZjFZ0bP1u29I?se=2123-11-20T06%3A03%3A59Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Da8548b6f-721a-428e-8f0f-52b9696a319d.png&sig=5ZQ3bUWJppFIZgq2ebHnQwcp/1FDIJ89rKUETz1bSLY%3D,marketplace,Find info on the latest tech trends.,Summarize news about climate change.,Search best practices in web design.,Get latest stats on renewable energy.,"public,reportable","browser,dalle",
2024-03-19,user-nNxqs8XLph4oHovbzBmhnj3m,g-9gDAP4mAG,research,https://chat.openai.com/g/g-9gDAP4mAG-hubsbot,HubSbot,500,3.67,6,22,Your go-to HubSpot guru!,2023-11-09,2023-11-09T21:58:01.983714+00:00,2024-02-20,2024-02-20T10:38:07.330240+00:00,https://files.oaiusercontent.com/file-doe0l4PKe6jxCG2Kag1MSLSs?se=2123-10-29T18%3A00%3A41Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-22%252018.00.21%2520-%2520Anthropomorphic%2520character%2520based%2520on%2520the%2520HubSpot%2520logo.%2520The%2520character%2520features%2520the%2520distinctive%2520orange%2520sprocket%2520or%2520gear%2520shape%2520from%2520the%2520HubSpot%2520logo%2520as%2520its.png&sig=e9BrbeHxBtGrKz479mT5srKQHCwzfrEvH4KjkIe2L5c%3D,marketplace,Tell me about the new HubSpot feature.,How do I use HubSpot to manage contacts?,Explain the latest HubSpot marketing tool.,Help me integrate a service with HubSpot.,"public,reportable","browser,dalle,python",
2024-02-18,user-LdQx595H34kcrhd3QHS5Lczh,g-iVbgI8wKI,,https://chat.openai.com/g/g-iVbgI8wKI-legal-assistant,Legal Assistant,500,,0,0,Your AI assistant for reviewing and discussing legal agreements. This tool is designed to provide preliminary suggestions on improving legal agreements. Our advice is not a substitute for professional legal counsel.,2023-11-10,2023-11-10T10:44:44.507362+00:00,2023-11-10,2023-11-10T20:33:22.205391+00:00,https://files.oaiusercontent.com/file-7yvK9FbqyBykoAaFrh7akEXt?se=2123-10-17T10%3A47%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dce480f26-2ac6-4852-a4bb-b0da77adc697.png&sig=BML%2BGQuQu6gmpi6TFlK9ZRIDzC0FYNOYXKx8KWdceaM%3D,link,Review uploaded agreement,What's the agreement about?,What can be improved?,Summarise the agreement,"public,reportable",browser,
2024-03-19,user-Qd0aJMGUY4opOgTs3ZYYEdgJ,g-wIdCasT1f,other,https://chat.openai.com/g/g-wIdCasT1f-stackblitz-buddy,StackBlitz Buddy,500,,0,0,"Let ChatGPT code HTML/JS/CSS projects for you on StackBlitz. Iteratively improve these projects using text prompts. Welcome to a new era of easy, interactive coding.",2023-11-22,2023-11-22T12:38:27.444465+00:00,2023-12-19,2023-12-19T08:53:48.899631+00:00,https://files.oaiusercontent.com/file-Z3HE5t03IOlkoSaLtHZNe5iK?se=2123-10-29T12%3A49%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8730f85d-588d-4a9c-8f3b-f8630f57ed54.webp&sig=VLNu0p25%2BOhidDEHj6C86UUoD46OCEw1577/HlbN/ZA%3D,marketplace,Create a Hello World example for me.,Show me an example of a responsive navbar in HTML and CSS.,Explain JavaScript promises with an example on StackBlitz.,Create a simple JavaScript game on StackBlitz.,"public,reportable,uses_function_calls","browser,plugins_prototype,python",gpt-assisted-coding.onrender.com
2024-03-19,user-W3DUwVlGlYHGZtkEssLgG1UZ,g-jZ3KBLbkr,,https://chat.openai.com/g/g-jZ3KBLbkr-copywriting-master,Copywriting Master,500,3.8,5,19,Crafts engaging social media copy.,2023-11-09,2023-11-09T19:53:55.761205+00:00,2023-11-16,2023-11-16T13:26:39.729852+00:00,https://files.oaiusercontent.com/file-0NVK6L9O6M2dZfPIKhbFLLYW?se=2123-10-16T19%3A58%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D0ef0a65d-2c25-4e09-84fc-2bcab5fff89f.png&sig=BIUXI6KZ2zp9jfb2HlsjPLZqcyAT9ad/FqXvD77BHGY%3D,marketplace,Create a LinkedIn post to attract CTOs of startup in retail.,Draft an Instagram caption for a luxury bag photo.,Suggest a Facebook post for DIY home crafts.,Write a tweet about drinking coffee benefits in the morning.,"public,reportable","browser,dalle,python",
2024-03-19,user-6tAWYy9U630cZWLoayXmd149,g-u3Fw2Om0s,education,https://chat.openai.com/g/g-u3Fw2Om0s-dictgpt-zhong-wen-ban,DictGPT(中文版),500,,0,0,一本中英双语图文词典，使用中文回答问题，例句会双语回答,2023-11-11,2023-11-11T06:53:17.903954+00:00,2024-01-30,2024-01-30T02:50:58.121270+00:00,https://files.oaiusercontent.com/file-Qhp9pz7ft1DW595Fhu7cHop3?se=2123-10-19T02%3A25%3A43Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-12%252010.15.33%2520-%2520A%2520modern%2520electronic%2520dictionary%252C%2520sleek%2520and%2520compact.%2520It%2520has%2520a%2520smooth%252C%2520matte%2520black%2520finish%2520with%2520a%2520high-resolution%2520touchscreen%2520display.%2520The%2520screen%2520shows%2520a%2520.png&sig=aOxPGSRHjaRWP7hgDbSB%2By4KruAx4wzTibU1pgBmw2Y%3D,marketplace,请定义kitten,列出生词并画图：a fluffy cute kitten drawing a bow dressed like robin hood looking like a sniper with its quantic bow,如何在句子中misandry使用这个词？,Cat的同义词,"public,reportable,uses_function_calls","browser,dalle,plugins_prototype,python",api.dictionaryapi.dev
2024-02-20,user-l4a8GwcPtxpNDox49u59U1zQ,g-YQk2JD1b8,lifestyle,https://chat.openai.com/g/g-YQk2JD1b8-palmistry-destiny-lines,Palmistry  ✨Destiny Lines✨,500,,0,0,Palm Reading | Chiromancy | Tarot cards |  Hand Analysis | Future Prediction | Fortune Teller,2024-01-11,2024-01-11T22:15:44.526909+00:00,2024-01-24,2024-01-24T01:33:28.862778+00:00,https://files.oaiusercontent.com/file-6dkv9EqAPMP9KxyteGgTxfBk?se=2123-12-18T22%3A24%3A28Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dc0d63510-962b-4b4b-ac85-7906d1f18e64.png&sig=1pMvKbVlirtlsnlzqUTCFa7y/6DXVAy7/casoJflXpY%3D,marketplace,"Both hands, for a deeper secret.","Dominant hand, for your life's tale.","Non-dominant hand, for hidden truths.",,"public,reportable",dalle,
2024-03-19,user-8oUjolrMnw1TtsGTfOCwRS58,g-kjPBSboKa,education,https://chat.openai.com/g/g-kjPBSboKa-cfa-gpt,CFA GPT,500,4.33,6,26,"Sophisticated guidance for aspiring CFA charterholders. Review any concept or generate unique, mock exam questions and essay prompts for any topic. (Note: CFA® is a registered trademark owned by CFAI. CFA GPT is independently developed and not affiliated, endorsed, or sponsored by OpenAI or CFAI).",2024-01-12,2024-01-12T08:19:32.151189+00:00,2024-03-19,2024-03-19T04:14:12.457850+00:00,https://files.oaiusercontent.com/file-dj7N3QJCjtld7M2uBLxGyypG?se=2123-12-19T08%3A43%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D4565d29b-466a-4373-9c3b-4b32d4bfd996.png&sig=zmfVabdgUYwLh5fTpJvF8d4xLNo1Y%2BNFAZ%2BoXfLjJKM%3D,marketplace,Generate a 2024 Mock Level 1 MC question.,Generate a 2024 mock Level 2 MC question.,Generate a 2024 mock Level 3 MC question.,Generate a 2024 mock Level 3 essay prompt.,"public,reportable","browser,dalle,python",
2024-03-19,user-S0qG5RhC6QDLdaGSeiFIu87G,g-VsdftvU6E,other,https://chat.openai.com/g/g-VsdftvU6E-agu-mei-ri-zi-xun-fen-xi,A股每日资讯分析,500,,0,0,经济资讯汇总，聚焦股市趋势和市场情绪，告诉你第二天哪只股票会涨！！,2023-11-20,2023-11-20T13:51:50.137426+00:00,2024-01-18,2024-01-18T18:57:39.386552+00:00,https://files.oaiusercontent.com/file-spXOucs9ApGNNQ3E5gt6aauo?se=2123-10-27T13%3A54%3A17Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D76cd0d36-914c-40eb-8f42-ab1d631b6586.png&sig=KSYtDiDoYowFz7a9XuTBm/wAMjTH3KORIVMLtIyrjjA%3D,marketplace,明日看涨股票,今天分析,,,"public,reportable,uses_function_calls","dalle,plugins_prototype,python",gpts.webpilot.ai
2024-03-19,user-kxiMuDr42dOzHogQ3UpxAVu2,g-WcCvX1N8T,productivity,https://chat.openai.com/g/g-WcCvX1N8T-test-guru,Test-Guru,500,4.2,5,21,"I streamline test planning, turns user stories into SMART test scenarios aligned with ISTQB standards",2023-11-09,2023-11-09T21:22:34.596045+00:00,2024-01-27,2024-01-27T03:09:45.128819+00:00,https://files.oaiusercontent.com/file-sCcUjxsJtPWsDpRhiTO7Dpg2?se=2123-10-16T22%3A02%3A08Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Df61140ed-1e95-458b-ace2-4ea80174833a.png&sig=40JfEVsVnDunjRnqOt2SPtCmkOTBugH2PYGpDN6Qh8U%3D,marketplace,Create a test plan for a project I provide,Analyze text and derive user stories with acceptance criteria for a text I provide,Transform user stories into test cases with expected results  for User stories I provide,/MENU for display of shortcuts,"public,reportable","browser,dalle,python",
2024-03-19,user-rxDXqAKLP9GzGuPZRomyQOEm,g-mAkktqJYL,research,https://chat.openai.com/g/g-mAkktqJYL-10k-analyzer-for-sales,10K Analyzer for Sales,500,3.94,16,63,"A sellers best friend! This GPT analyzes documents, and helps sell  strategically in SECONDS to create cold email and call messaging.  Share a 10-K, financial discourse, investor call transcript,  and let's start selling!",2023-12-02,2023-12-02T17:41:39.421532+00:00,2024-01-21,2024-01-21T20:46:04.436466+00:00,https://files.oaiusercontent.com/file-mD1mHOVRCBsSboz8tUn2pR87?se=2123-12-12T03%3A40%3A30Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-12-30%252021.49.51%2520-%2520Design%2520a%2520modern%2520logo%2520for%2520a%2520document%2520analyzer%2520GPT%252C%2520with%2520the%2520main%2520element%2520being%2520a%2520magnifying%2520glass.%2520The%2520magnifying%2520glass%2520should%2520have%2520a%2520sleek%252C%2520contempora.png&sig=nThKoCRXg3z0yg0hFdgcNXqabLzwGRX9gHH0mWC/Ne4%3D,marketplace,How do I use this GPT?,Get Started Selling.,Help me find a 10K.,Other Helpful GPTs for Sales,"public,reportable","browser,python",
2024-03-19,user-r1cNmVPA2er391qOLFGpenTI,g-2BFymNcWE,,https://chat.openai.com/g/g-2BFymNcWE-simpsonizemeai,SimpsonizeMeAI,500,3,2,6,"Upload a picture, and GPT will convert it into a Simpson-style Portrait!",2023-11-12,2023-11-12T06:30:09.880295+00:00,2023-11-14,2023-11-14T23:10:54.564870+00:00,https://files.oaiusercontent.com/file-h8um9262IFRttY0BFlgT8ho8?se=2123-10-19T07%3A06%3A50Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dhomer-simpson-kj3h1n6hzcpwg904.jpg&sig=apIeCyjlJitIuZGf2Qmg4GHBhqFjAZe/R9pm3a1opNw%3D,marketplace,,,,,"public,reportable","browser,dalle",
